Iteration,Best Distance,Average Distance
2002,11180.492328304488,11399.61256172089
2003,11180.492328304488,11314.139790402915
2004,11180.492328304488,11289.236111173142
2005,11180.492328304488,11315.93512595938
2006,11180.492328304488,11336.55386534519
2007,11180.492328304488,11302.512241954724
2008,11180.492328304488,11298.746208551063
2009,11180.492328304488,11322.012805282544
2010,11180.492328304488,11275.374105966985
2011,11180.492328304488,11344.222944030342
2012,11180.492328304488,11335.51392561051
2013,11180.492328304488,11276.946011314418
2014,11180.492328304488,11309.192580018833
2015,11180.492328304488,11320.564480154577
2016,11180.492328304488,11308.197054055112
2017,11180.492328304488,11322.987727012754
2018,11180.492328304488,11291.822512694209
2019,11180.492328304488,11257.374309078614
2020,11180.492328304488,11315.59493096093
2021,11180.492328304488,11337.49626604766
2022,11180.492328304488,11274.338682798496
2023,11180.492328304488,11279.844581423275
2024,11180.492328304488,11291.887214974864
2025,11180.492328304488,11314.35136746744
2026,11180.492328304488,11304.03643226016
2027,11180.492328304488,11296.511861203673
2028,11180.492328304488,11309.310041454562
2029,11180.492328304488,11297.870968536023
2030,11180.492328304488,11321.430216957106
2031,11180.492328304488,11302.363472258747
2032,11180.492328304488,11311.966499187949
2033,11180.492328304488,11281.150889464128
2034,11180.492328304488,11331.978687821404
2035,11180.492328304488,11293.130280745341
2036,11180.492328304488,11305.735015752376
2037,11180.492328304488,11299.001622731923
2038,11180.492328304488,11279.150583279485
2039,11180.492328304488,11296.775759530392
2040,11180.492328304488,11313.830784724973
2041,11180.492328304488,11316.336053767332
2042,11180.492328304488,11345.867743499355
2043,11180.492328304488,11315.142175360717
2044,11180.492328304488,11314.640001545866
2045,11180.492328304488,11347.135226224687
2046,11180.492328304488,11281.924763448953
2047,11180.492328304488,11272.2024104054
2048,11180.492328304488,11326.29983110642
2049,11180.492328304488,11299.541420644298
2050,11180.492328304488,11318.407368152555
2051,11180.492328304488,11313.276714322066
2052,11180.492328304488,11326.168656444843
2053,11180.492328304488,11283.3609536031
2054,11180.492328304488,11295.48783000675
2055,11180.492328304488,11318.010388107732
2056,11180.492328304488,11284.109539537272
2057,11180.492328304488,11345.550889288012
2058,11180.492328304488,11278.635194141723
2059,11180.492328304488,11273.358973795457
2060,11180.492328304488,11334.150158034287
2061,11180.492328304488,11308.42920367822
2062,11180.492328304488,11283.814116954656
2063,11180.492328304488,11279.883789901929
2064,11180.492328304488,11306.79588078862
2065,11180.492328304488,11338.67406545601
2066,11180.492328304488,11342.124248415797
2067,11180.492328304488,11319.038187199898
2068,11180.492328304488,11288.782323815636
2069,11180.492328304488,11347.25306902646
2070,11180.492328304488,11311.535553282576
2071,11180.492328304488,11298.258561089175
2072,11180.492328304488,11300.92130971641
2073,11180.492328304488,11314.514034294223
2074,11180.492328304488,11309.058728363583
2075,11180.492328304488,11320.963592600376
2076,11180.492328304488,11318.449969141835
2077,11180.492328304488,11295.456922885844
2078,11180.492328304488,11354.070983435624
2079,11180.492328304488,11307.078701648936
2080,11180.492328304488,11299.152588803438
2081,11180.492328304488,11283.930492077507
2082,11180.492328304488,11341.89755740358
2083,11180.492328304488,11336.24752912421
2084,11180.492328304488,11319.296831513146
2085,11180.492328304488,11302.871395593504
2086,11180.492328304488,11317.211878964808
2087,11180.492328304488,11316.440796515799
2088,11180.492328304488,11283.252387512002
2089,11180.492328304488,11299.863407885994
2090,11180.492328304488,11312.204192767533
2091,11180.492328304488,11326.107597591197
2092,11180.492328304488,11293.26075745219
2093,11180.492328304488,11287.22690159544
2094,11180.492328304488,11296.456560339613
2095,11180.492328304488,11274.599945615455
2096,11180.492328304488,11304.759401987314
2097,11180.492328304488,11333.307049044597
2098,11180.492328304488,11310.432013501315
2099,11180.492328304488,11271.325307877183
2100,11180.492328304488,11319.709777208602
2101,11180.492328304488,11257.770969105424
2102,11180.492328304488,11287.226799179876
2103,11180.492328304488,11304.855310149058
2104,11180.492328304488,11294.21150917451
2105,11180.492328304488,11239.199686414004
2106,11180.492328304488,11272.932353709008
2107,11180.492328304488,11295.828242047954
2108,11180.492328304488,11311.870045203763
2109,11180.492328304488,11281.718883195412
2110,11180.492328304488,11300.82664625958
2111,11180.492328304488,11282.011674522839
2112,11180.492328304488,11280.578847025732
2113,11180.492328304488,11266.458783545975
2114,11180.492328304488,11283.132365537651
2115,11180.492328304488,11341.847496146924
2116,11180.492328304488,11266.454837341327
2117,11180.492328304488,11264.376902963682
2118,11180.492328304488,11303.914807818208
2119,11180.492328304488,11323.742293433368
2120,11180.492328304488,11322.836239598004
2121,11180.492328304488,11282.368476974625
2122,11180.492328304488,11267.746279461537
2123,11180.492328304488,11270.439309469019
2124,11180.492328304488,11296.54838005094
2125,11180.492328304488,11290.234050073925
2126,11180.492328304488,11290.256487901132
2127,11180.492328304488,11297.341790054601
2128,11180.492328304488,11326.154256430986
2129,11180.492328304488,11338.32616509349
2130,11180.492328304488,11312.256582723565
2131,11180.492328304488,11327.005907819343
2132,11180.492328304488,11323.304792348845
2133,11180.492328304488,11324.191067729853
2134,11180.492328304488,11287.039645833886
2135,11180.492328304488,11276.484220591861
2136,11180.492328304488,11312.568931137259
2137,11180.492328304488,11279.563285012828
2138,11180.492328304488,11266.763684584344
2139,11180.492328304488,11320.218388841218
2140,11180.492328304488,11315.743754994204
2141,11180.492328304488,11313.322868856936
2142,11180.492328304488,11317.473083054138
2143,11180.492328304488,11273.534546079278
2144,11180.492328304488,11295.941044255884
2145,11180.492328304488,11282.891955814532
2146,11180.492328304488,11316.544524189292
2147,11180.492328304488,11311.943077826132
2148,11180.492328304488,11282.959940837281
2149,11180.492328304488,11287.987698209066
2150,11180.492328304488,11266.794695314575
2151,11180.492328304488,11298.153691659169
2152,11180.492328304488,11294.810114288015
2153,11180.492328304488,11294.60392107108
2154,11180.492328304488,11299.976188927274
2155,11180.492328304488,11313.555914167817
2156,11180.492328304488,11315.01898024836
2157,11180.492328304488,11281.127118467844
2158,11180.492328304488,11304.735358679582
2159,11180.492328304488,11319.883305060894
2160,11180.492328304488,11294.88976971938
2161,11180.492328304488,11327.410438730933
2162,11180.492328304488,11300.995474866466
2163,11180.492328304488,11302.948664067462
2164,11180.492328304488,11316.388380126537
2165,11180.492328304488,11289.143011491555
2166,11180.492328304488,11308.542387425749
2167,11180.492328304488,11292.837983127352
2168,11180.492328304488,11312.379536697636
2169,11180.492328304488,11295.066475992766
2170,11180.492328304488,11289.376063564157
2171,11180.492328304488,11273.93566212834
2172,11180.492328304488,11262.948870495333
2173,11180.492328304488,11300.368372488527
2174,11180.492328304488,11325.862254329866
2175,11180.492328304488,11259.230923720512
2176,11180.492328304488,11291.402205751077
2177,11180.492328304488,11322.770958831661
2178,11180.492328304488,11272.446047309597
2179,11180.492328304488,11319.753630873982
2180,11180.492328304488,11289.647547913257
2181,11180.492328304488,11369.99574567132
2182,11180.492328304488,11318.739546997538
2183,11180.492328304488,11294.85105894382
2184,11180.492328304488,11302.33018244031
2185,11180.492328304488,11261.68324805914
2186,11180.492328304488,11319.518870089589
2187,11180.492328304488,11348.988360294221
2188,11180.492328304488,11320.664154034499
2189,11180.492328304488,11248.959278780183
2190,11180.492328304488,11314.686028100741
2191,11180.492328304488,11281.248154498797
2192,11180.492328304488,11258.873270151624
2193,11180.492328304488,11282.792856867827
2194,11180.492328304488,11319.621169631486
2195,11180.492328304488,11322.596302120968
2196,11180.492328304488,11282.31217679028
2197,11180.492328304488,11311.920145341388
2198,11180.492328304488,11340.685632187275
2199,11180.492328304488,11317.893695951314
2200,11180.492328304488,11322.158053094048
2201,11180.492328304488,11325.506492129169
2202,11180.492328304488,11334.479674542874
2203,11180.492328304488,11334.496700057038
2204,11180.492328304488,11352.081352550942
2205,11180.492328304488,11342.49279844117
2206,11180.492328304488,11322.21463965568
2207,11180.492328304488,11281.878881019866
2208,11180.492328304488,11301.489055332135
2209,11180.492328304488,11349.186796708856
2210,11180.492328304488,11363.999597649938
2211,11180.492328304488,11268.64402089081
2212,11180.492328304488,11331.61071027809
2213,11180.492328304488,11376.40759203203
2214,11180.492328304488,11387.23933926099
2215,11180.492328304488,11297.090267770593
2216,11180.492328304488,11284.74100305167
2217,11180.492328304488,11334.505073799824
2218,11180.492328304488,11363.155555223979
2219,11180.492328304488,11313.394750451878
2220,11180.492328304488,11325.603724656288
2221,11180.492328304488,11294.097311879219
2222,11180.492328304488,11335.456366591547
2223,11180.492328304488,11306.665880599045
2224,11180.492328304488,11280.725521358365
2225,11180.492328304488,11331.737023941205
2226,11180.492328304488,11295.182782739226
2227,11180.492328304488,11316.45659254329
2228,11180.492328304488,11338.60260386312
2229,11180.492328304488,11327.56397108412
2230,11180.492328304488,11292.58982316105
2231,11180.492328304488,11302.387728449721
2232,11180.492328304488,11300.755651872065
2233,11180.492328304488,11283.97918769532
2234,11180.492328304488,11289.727859868075
2235,11180.492328304488,11302.102171021954
2236,11180.492328304488,11278.076002021447
2237,11180.492328304488,11259.720977357772
2238,11180.492328304488,11275.370533214873
2239,10564.522766247957,11280.810296481024
2240,10438.536648768055,11658.258560482363
2241,10355.975402957089,11681.862613498875
2242,10355.975402957089,11591.38647046589
2243,10355.975402957089,11591.294802669201
2244,10355.975402957089,11732.164760548096
2245,10203.883916790139,11489.090125654422
2246,10203.883916790139,11318.036381722985
2247,10203.883916790139,11205.885681377049
2248,10203.883916790139,11309.996034735683
2249,10203.883916790139,11226.987863244029
2250,10203.883916790139,11082.351456825736
2251,10203.883916790139,11172.357099351346
2252,10203.883916790139,11063.489226598867
2253,10203.883916790139,11022.577510388459
2254,10203.883916790139,11061.701135578856
2255,10203.883916790139,10925.893673649638
2256,10203.883916790139,10880.312290530144
2257,10203.883916790139,10813.6358830283
2258,10203.883916790139,10916.475619792414
2259,10203.883916790139,10810.28930562935
2260,10203.883916790139,10752.395211953542
2261,10203.883916790139,10744.629052154509
2262,10203.883916790139,10712.732162405402
2263,10203.883916790139,10709.615206973072
2264,10203.883916790139,10649.169025583999
2265,10203.883916790139,10644.113869512777
2266,10203.883916790139,10589.55591802101
2267,10203.883916790139,10567.644047572172
2268,10203.883916790139,10523.320429559879
2269,10203.883916790139,10604.85111990643
2270,10203.883916790139,10529.399607909494
2271,10203.883916790139,10528.202741371018
2272,10203.883916790139,10453.835251923965
2273,10203.883916790139,10481.825290084478
2274,10203.883916790139,10472.865674627885
2275,10203.883916790139,10494.57860043526
2276,10203.883916790139,10454.617742681769
2277,10203.883916790139,10417.77417143309
2278,10203.883916790139,10403.375934346142
2279,10203.883916790139,10488.36568269161
2280,10202.22983558816,10441.991269425796
2281,10168.263055979196,10692.945363891078
2282,10168.263055979196,10743.359983157316
2283,10168.263055979196,10575.9387800459
2284,10168.263055979196,10482.632952297936
2285,10168.263055979196,10542.680249082965
2286,10168.263055979196,10558.10989207778
2287,10168.263055979196,10567.011294539345
2288,10168.263055979196,10609.75838526226
2289,10168.263055979196,10531.101576505853
2290,10168.263055979196,10551.419061968361
2291,10168.263055979196,10591.663684551599
2292,10168.263055979196,10581.555441175387
2293,10168.263055979196,10505.634951763659
2294,10168.263055979196,10493.976435097973
2295,10168.263055979196,10503.2988131158
2296,10168.263055979196,10595.9618595502
2297,10168.263055979196,10637.24611954246
2298,10168.263055979196,10546.086262685363
2299,10168.263055979196,10604.227469057803
2300,10168.263055979196,10572.621580936475
2301,10168.263055979196,10581.466131298892
2302,10168.263055979196,10600.182856396747
2303,10168.263055979196,10614.678562401472
2304,10168.263055979196,10519.112025859284
2305,10168.263055979196,10436.422637829752
2306,10168.263055979196,10536.726744288124
2307,10168.263055979196,10544.0204098556
2308,10168.263055979196,10583.353927591546
2309,10168.263055979196,10457.022568510003
2310,10168.263055979196,10536.414309679416
2311,10168.263055979196,10522.257793755596
2312,10168.263055979196,10537.192794309278
2313,10168.263055979196,10514.455519454901
2314,10168.263055979196,10495.92625617404
2315,10168.263055979196,10542.689930574
2316,10168.263055979196,10572.53576109411
2317,10168.263055979196,10578.962424272724
